Name,Automatic placement performance (domain) report CSV
Type,Automatic placement (domain)
Frequency,One time
Date range,Last month
Dates,"May 1, 2015-May 31, 2015"
Account,Domain,Customer ID,Clicks,Impressions,Campaign,Special category
Kalea Bay,findagrave.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,wikia.com,788-200-4140,1,35,Remarketing, --
Kalea Bay,dandydon.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,tennessean.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,cookeatpaleo.com,788-200-4140,1,6,Remarketing, --
Kalea Bay,hayneedle.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,theatlantic.com,788-200-4140,2,35,Remarketing, --
Kalea Bay,destinationtips.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,mangakaka.com,788-200-4140,0,19,Remarketing, --
Kalea Bay,gtaforums.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,prothom-alo.com,788-200-4140,1,17,Remarketing, --
Kalea Bay,nasdaq.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,philly.com,788-200-4140,0,26,Remarketing, --
Kalea Bay,ktul.com,788-200-4140,0,8,Remarketing, --
Kalea Bay,tigerdroppings.com,788-200-4140,0,14,Remarketing, --
Kalea Bay,stylishlisa.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,rotoworld.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,vrbo.com,788-200-4140,0,138,Remarketing, --
Kalea Bay,lonelyplanet.com,788-200-4140,0,14,Remarketing, --
Kalea Bay,gethuman.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,credio.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,americanoverlook.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,someecards.com,788-200-4140,2,13,Remarketing, --
Kalea Bay,mnsportsfans.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,pawbuzz.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,awkwardfamilyphotos.com,788-200-4140,1,7,Remarketing, --
Kalea Bay,theawkwardyeti.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,pga.com,788-200-4140,0,26,Remarketing, --
Kalea Bay,worldtruth.tv,788-200-4140,1,2,Remarketing, --
Kalea Bay,usnews.com,788-200-4140,1,113,Remarketing, --
Kalea Bay,airliners.net,788-200-4140,0,7,Remarketing, --
Kalea Bay,bravotv.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,ocala4sale.com,788-200-4140,0,11,Remarketing, --
Kalea Bay,appleinsider.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,saturdaydownsouth.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,organicauthority.com,788-200-4140,1,7,Remarketing, --
Kalea Bay,signupgenius.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,redmondpie.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,bismanonline.com,788-200-4140,0,31,Remarketing, --
Kalea Bay,imgur.com,788-200-4140,0,37,Remarketing, --
Kalea Bay,nikeblog.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,whereorg.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,egokick.com,788-200-4140,6,170,Remarketing, --
Kalea Bay,newsner.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,mindbodygreen.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,wxyz.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,dailymegabyte.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,areavibes.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,reuters.com,788-200-4140,1,19,Remarketing, --
Kalea Bay,organicfacts.net,788-200-4140,1,2,Remarketing, --
Kalea Bay,tvline.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,drugs.com,788-200-4140,0,34,Remarketing, --
Kalea Bay,ebay.com,788-200-4140,0,222,Remarketing, --
Kalea Bay,thestar.com,788-200-4140,1,24,Remarketing, --
Kalea Bay,curbed.com,788-200-4140,1,27,Remarketing, --
Kalea Bay,idrudgereport.com,788-200-4140,3,38,Remarketing, --
Kalea Bay,brainjet.com,788-200-4140,3,143,Remarketing, --
Kalea Bay,todayslifestyle.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,chicksontheright.com,788-200-4140,1,17,Remarketing, --
Kalea Bay,hardwoodinstaller.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,overstock.com,788-200-4140,0,19,Remarketing, --
Kalea Bay,toptenhen.com,788-200-4140,0,29,Remarketing, --
Kalea Bay,amazingpregnancy-pictures.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,baltimoresun.com,788-200-4140,0,11,Remarketing, --
Kalea Bay,nationalreview.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,reference.com,788-200-4140,0,41,Remarketing, --
Kalea Bay,latimes.com,788-200-4140,4,19,Remarketing, --
Kalea Bay,celebritynetworth.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,ooyyo.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,lolwot.com,788-200-4140,2,32,Remarketing, --
Kalea Bay,tmz.com,788-200-4140,6,218,Remarketing, --
Kalea Bay,christianity.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,globalnews.ca,788-200-4140,1,4,Remarketing, --
Kalea Bay,huffpost.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,therighthairstyles.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,babygaga.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,crosswalk.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,dilbert.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,madworldnews.com,788-200-4140,1,6,Remarketing, --
Kalea Bay,thechive.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,pch.com,788-200-4140,0,19,Remarketing, --
Kalea Bay,cbslocal.com,788-200-4140,5,56,Remarketing, --
Kalea Bay,sportsbreak.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,wyff4.com,788-200-4140,0,8,Remarketing, --
Kalea Bay,rawstory.com,788-200-4140,7,197,Remarketing, --
Kalea Bay,activebeat.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,quiznatic.com,788-200-4140,0,34,Remarketing, --
Kalea Bay,washingtontimes.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,pastemagazine.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,kittylovernews.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,addictinginfo.org,788-200-4140,5,39,Remarketing, --
Kalea Bay,gasbuddy.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,sleekmoney.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,howstuffworks.com,788-200-4140,0,15,Remarketing, --
Kalea Bay,milliyet.com.tr,788-200-4140,0,5,Remarketing, --
Kalea Bay,baynews9.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,financialhealthbiz.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,lse.co.uk,788-200-4140,0,8,Remarketing, --
Kalea Bay,homeaway.com.co,788-200-4140,0,11,Remarketing, --
Kalea Bay,uexpress.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,thinkprogress.org,788-200-4140,2,34,Remarketing, --
Kalea Bay,monegle.com,788-200-4140,0,18,Remarketing, --
Kalea Bay,booshsports.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,nlclassifieds.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,adbutler-exciton.com,788-200-4140,0,15,Remarketing, --
Kalea Bay,topretirements.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,pinkvilla.com,788-200-4140,0,47,Remarketing, --
Kalea Bay,el-nacional.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,murfreesboro.com,788-200-4140,1,9,Remarketing, --
Kalea Bay,pillsbury.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,eliteprospects.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,amotherfarfromhome.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,filipiknow.net,788-200-4140,1,2,Remarketing, --
Kalea Bay,freethoughtblogs.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,noreast.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,thegearpage.net,788-200-4140,0,21,Remarketing, --
Kalea Bay,bostonglobe.com,788-200-4140,2,28,Remarketing, --
Kalea Bay,pgatour.com,788-200-4140,1,20,Remarketing, --
Kalea Bay,ap.org,788-200-4140,0,26,Remarketing, --
Kalea Bay,blogspot.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,comicbookmovie.com,788-200-4140,0,12,Remarketing, --
Kalea Bay,systranet.com,788-200-4140,0,57,Remarketing, --
Kalea Bay,usatoday.com,788-200-4140,0,64,Remarketing, --
Kalea Bay,takepart.com,788-200-4140,5,26,Remarketing, --
Kalea Bay,hiphopmyway.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,kinaishoku.com,788-200-4140,0,39,Remarketing, --
Kalea Bay,realgm.com,788-200-4140,0,15,Remarketing, --
Kalea Bay,hockeybuzz.com,788-200-4140,0,11,Remarketing, --
Kalea Bay,myfitnesspal.com,788-200-4140,2,36,Remarketing, --
Kalea Bay,kickerdaily.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,realclearpolitics.com,788-200-4140,3,90,Remarketing, --
Kalea Bay,pressroomvip.com,788-200-4140,2,41,Remarketing, --
Kalea Bay,newser.com,788-200-4140,1,9,Remarketing, --
Kalea Bay,cbs.com,788-200-4140,0,62,Remarketing, --
Kalea Bay,theneworleansadvocate.com,788-200-4140,1,28,Remarketing, --
Kalea Bay,kare11.com,788-200-4140,0,11,Remarketing, --
Kalea Bay,caranddriver.com,788-200-4140,0,12,Remarketing, --
Kalea Bay,mediaite.com,788-200-4140,0,31,Remarketing, --
Kalea Bay,washingtoncitypaper.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,wildceleb.com,788-200-4140,0,21,Remarketing, --
Kalea Bay,missoulian.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,salary.com,788-200-4140,0,39,Remarketing, --
Kalea Bay,wp.pl,788-200-4140,0,5,Remarketing, --
Kalea Bay,viralands.com,788-200-4140,2,52,Remarketing, --
Kalea Bay,sbnation.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,hollywoodreporter.com,788-200-4140,0,12,Remarketing, --
Kalea Bay,gameskip.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,chow.com,788-200-4140,1,10,Remarketing, --
Kalea Bay,sfglobe.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,concealednation.org,788-200-4140,1,8,Remarketing, --
Kalea Bay,guff.com,788-200-4140,0,65,Remarketing, --
Kalea Bay,adweek.com,788-200-4140,0,12,Remarketing, --
Kalea Bay,top10homeremedies.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,10best.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,warhistoryonline.com,788-200-4140,3,18,Remarketing, --
Kalea Bay,godvine.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,democratherald.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,forharriet.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,juno.com,788-200-4140,0,27,Remarketing, --
Kalea Bay,thesaurus.com,788-200-4140,0,18,Remarketing, --
Kalea Bay,motorauthority.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,mayoclinic.org,788-200-4140,2,8,Remarketing, --
Kalea Bay,ourtime.com,788-200-4140,0,28,Remarketing, --
Kalea Bay,mysanantonio.com,788-200-4140,0,15,Remarketing, --
Kalea Bay,wikihow.com,788-200-4140,1,27,Remarketing, --
Kalea Bay,idownloadblog.com,788-200-4140,2,22,Remarketing, --
Kalea Bay,instructables.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,commercialtrucktrader.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,stylebistro.com,788-200-4140,0,29,Remarketing, --
Kalea Bay,gothamist.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,bizjournals.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,petbreeds.com,788-200-4140,0,14,Remarketing, --
Kalea Bay,gottagodoityourself.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,supiste.net,788-200-4140,1,1,Remarketing, --
Kalea Bay,boston.com,788-200-4140,1,99,Remarketing, --
Kalea Bay,collectivepress.com,788-200-4140,2,5,Remarketing, --
Kalea Bay,salon.com,788-200-4140,5,200,Remarketing, --
Kalea Bay,weather.com,788-200-4140,5,434,Remarketing, --
Kalea Bay,newsarama.com,788-200-4140,0,11,Remarketing, --
Kalea Bay,diply.com,788-200-4140,2,33,Remarketing, --
Kalea Bay,nakedcapitalism.com,788-200-4140,0,8,Remarketing, --
Kalea Bay,officialhuskylovers.com,788-200-4140,0,13,Remarketing, --
Kalea Bay,boredomtherapy.com,788-200-4140,1,8,Remarketing, --
Kalea Bay,nba.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,the-gadgeteer.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,ehow.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,birdsandblooms.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,defund.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,rightwingnews.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,unitedonline.net,788-200-4140,0,21,Remarketing, --
Kalea Bay,laxpower.com,788-200-4140,0,34,Remarketing, --
Kalea Bay,komonews.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,skyscrapercity.com,788-200-4140,0,11,Remarketing, --
Kalea Bay,flightaware.com,788-200-4140,0,19,Remarketing, --
Kalea Bay,antsmarching.org,788-200-4140,0,8,Remarketing, --
Kalea Bay,mobileapp::1-484725748,788-200-4140,0,5,Remarketing, --
Kalea Bay,answers.com,788-200-4140,15,880,Remarketing, --
Kalea Bay,patheos.com,788-200-4140,2,8,Remarketing, --
Kalea Bay,ign.com,788-200-4140,0,14,Remarketing, --
Kalea Bay,newyorker.com,788-200-4140,3,16,Remarketing, --
Kalea Bay,viralvinny.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,gowilkes.com,788-200-4140,1,51,Remarketing, --
Kalea Bay,clipd.com,788-200-4140,1,38,Remarketing, --
Kalea Bay,brainfall.com,788-200-4140,0,13,Remarketing, --
Kalea Bay,trendingstylist.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,nbcphiladelphia.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,allrecipes.com,788-200-4140,0,17,Remarketing, --
Kalea Bay,nypost.com,788-200-4140,1,17,Remarketing, --
Kalea Bay,newsofstjohn.com,788-200-4140,0,12,Remarketing, --
Kalea Bay,grecni.com,788-200-4140,0,21,Remarketing, --
Kalea Bay,medindia.net,788-200-4140,1,7,Remarketing, --
Kalea Bay,lifebuzz.com,788-200-4140,2,98,Remarketing, --
Kalea Bay,homeaway.com,788-200-4140,0,27,Remarketing, --
Kalea Bay,nowbuzzing.com,788-200-4140,1,7,Remarketing, --
Kalea Bay,wehicles.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,news-gazette.com,788-200-4140,2,2,Remarketing, --
Kalea Bay,usmagazine.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,ranker.com,788-200-4140,1,42,Remarketing, --
Kalea Bay,accuweather.com,788-200-4140,2,281,Remarketing, --
Kalea Bay,decoist.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,usta.com,788-200-4140,1,29,Remarketing, --
Kalea Bay,skyscraperpage.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,mercurynews.com,788-200-4140,1,6,Remarketing, --
Kalea Bay,listverse.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,kiplinger.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,worldsoccertalk.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,finance.google.com,788-200-4140,0,27,Remarketing, --
Kalea Bay,d1baseball.com,788-200-4140,0,47,Remarketing, --
Kalea Bay,nydailynews.com,788-200-4140,1,101,Remarketing, --
Kalea Bay,stevenaitchison.co.uk,788-200-4140,1,1,Remarketing, --
Kalea Bay,keralakaumudi.com,788-200-4140,0,20,Remarketing, --
Kalea Bay,tarladalal.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,advfn.com,788-200-4140,0,81,Remarketing, --
Kalea Bay,virtualglobetrotting.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,randomnames.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,pickthebrain.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,freestockcharts.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,drudgereport.com,788-200-4140,0,33,Remarketing, --
Kalea Bay,timeanddate.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,ifyouonlynews.com,788-200-4140,1,4,Remarketing, --
Kalea Bay,evolutionm.net,788-200-4140,1,3,Remarketing, --
Kalea Bay,latinamericancupid.com,788-200-4140,0,14,Remarketing, --
Kalea Bay,passiveaggressivenotes.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,yahoo.com,788-200-4140,0,48,Remarketing, --
Kalea Bay,soapshows.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,villages-news.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,zimbio.com,788-200-4140,0,14,Remarketing, --
Kalea Bay,dinarrecaps.com,788-200-4140,0,30,Remarketing, --
Kalea Bay,distractify.com,788-200-4140,4,34,Remarketing, --
Kalea Bay,auctionzip.com,788-200-4140,0,90,Remarketing, --
Kalea Bay,hubzu.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,myvirtualpaper.com,788-200-4140,0,15,Remarketing, --
Kalea Bay,marketnewscall.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,autopricereviews.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,nbcsports.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,colincowieweddings.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,yardsales.net,788-200-4140,1,2,Remarketing, --
Kalea Bay,fishwrapper.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,pophitz.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,myfirstclasslife.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,gazette.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,dose.com,788-200-4140,2,6,Remarketing, --
Kalea Bay,likesharetweet.com,788-200-4140,0,25,Remarketing, --
Kalea Bay,forwardprogressives.com,788-200-4140,2,7,Remarketing, --
Kalea Bay,theanimalrescuesite.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,justjared.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,suggest.com,788-200-4140,2,75,Remarketing, --
Kalea Bay,cyber-breeze.com,788-200-4140,1,20,Remarketing, --
Kalea Bay,bhg.com,788-200-4140,0,25,Remarketing, --
Kalea Bay,condo.com,788-200-4140,0,13,Remarketing, --
Kalea Bay,wayfair.com,788-200-4140,0,36,Remarketing, --
Kalea Bay,shortercollege.org,788-200-4140,0,7,Remarketing, --
Kalea Bay,cockytalk.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,boards2go.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,iflscience.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,funker530.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,whitepages.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,boats.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,techrepublic.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,realmedia.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,arstechnica.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,dailydot.com,788-200-4140,3,50,Remarketing, --
Kalea Bay,reverbpress.com,788-200-4140,2,17,Remarketing, --
Kalea Bay,momswhothink.com,788-200-4140,0,59,Remarketing, --
Kalea Bay,heraldsun.com.au,788-200-4140,1,1,Remarketing, --
Kalea Bay,phonearena.com,788-200-4140,0,17,Remarketing, --
Kalea Bay,buzzfudge.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,shebudgets.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,merriam-webster.com,788-200-4140,0,43,Remarketing, --
Kalea Bay,iheartdogs.com,788-200-4140,0,32,Remarketing, --
Kalea Bay,wcpo.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,oodle.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,maketecheasier.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,slate.com,788-200-4140,10,66,Remarketing, --
Kalea Bay,netcarshow.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,foxnews.com,788-200-4140,57,1119,Remarketing, --
Kalea Bay,cityandpress.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,standardmedia.co.ke,788-200-4140,1,2,Remarketing, --
Kalea Bay,singletracks.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,joemiller.us,788-200-4140,1,1,Remarketing, --
Kalea Bay,sbsun.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,myplan.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,gq.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,secrant.com,788-200-4140,0,30,Remarketing, --
Kalea Bay,conservativetribune.com,788-200-4140,4,23,Remarketing, --
Kalea Bay,beardtrimandgroom.com,788-200-4140,0,8,Remarketing, --
Kalea Bay,bellacor.com,788-200-4140,0,12,Remarketing, --
Kalea Bay,landwatch.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,scribol.com,788-200-4140,1,26,Remarketing, --
Kalea Bay,realtor.com,788-200-4140,0,479,Remarketing, --
Kalea Bay,journalstar.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,investorvillage.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,bluvideos.com,788-200-4140,0,23,Remarketing, --
Kalea Bay,nextbigfuture.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,carsforsale.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,news-journalonline.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,easybib.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,forbes.com,788-200-4140,15,229,Remarketing, --
Kalea Bay,slacker.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,brainyquote.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,afrizap.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,livestrong.com,788-200-4140,2,5,Remarketing, --
Kalea Bay,mcla.us,788-200-4140,0,6,Remarketing, --
Kalea Bay,businessinsider.com,788-200-4140,0,83,Remarketing, --
Kalea Bay,weatherweb.net,788-200-4140,2,1,Remarketing, --
Kalea Bay,pof.com,788-200-4140,0,59,Remarketing, --
Kalea Bay,cnbc.com,788-200-4140,2,5,Remarketing, --
Kalea Bay,realfarmacy.com,788-200-4140,0,5,Remarketing, --
Kalea Bay,eenadu.net,788-200-4140,0,6,Remarketing, --
Kalea Bay,maxpreps.com,788-200-4140,2,61,Remarketing, --
Kalea Bay,abs-cbnnews.com,788-200-4140,0,8,Remarketing, --
Kalea Bay,directlyrics.com,788-200-4140,1,2,Remarketing, --
Kalea Bay,pointstreak.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,chessdom.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,startribune.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,dailywings.com,788-200-4140,1,3,Remarketing, --
Kalea Bay,dailydemocrat.com,788-200-4140,2,4,Remarketing, --
Kalea Bay,lasvegascondomania.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,palmbeachpost.com,788-200-4140,0,28,Remarketing, --
Kalea Bay,hystersisters.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,digitaltrends.com,788-200-4140,0,15,Remarketing, --
Kalea Bay,nytimes.com,788-200-4140,173,2479,Remarketing, --
Kalea Bay,stubhub.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,gocomics.com,788-200-4140,0,29,Remarketing, --
Kalea Bay,lonny.com,788-200-4140,0,20,Remarketing, --
Kalea Bay,allmanbrothersband.com,788-200-4140,0,14,Remarketing, --
Kalea Bay,harpersbazaar.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,theodysseyonline.com,788-200-4140,0,8,Remarketing, --
Kalea Bay,medicinenet.com,788-200-4140,0,19,Remarketing, --
Kalea Bay,wittyfeed.com,788-200-4140,0,17,Remarketing, --
Kalea Bay,estatesale.com,788-200-4140,0,8,Remarketing, --
Kalea Bay,centurylink.net,788-200-4140,0,28,Remarketing, --
Kalea Bay,protopage.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,mdig.com.br,788-200-4140,1,1,Remarketing, --
Kalea Bay,spoilednyc.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,surf-forecast.com,788-200-4140,0,6,Remarketing, --
Kalea Bay,yibada.com,788-200-4140,0,8,Remarketing, --
Kalea Bay,fame10.com,788-200-4140,2,29,Remarketing, --
Kalea Bay,dailycaller.com,788-200-4140,0,10,Remarketing, --
Kalea Bay,randomenthusiasm.com,788-200-4140,0,14,Remarketing, --
Kalea Bay,theplancollection.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,dailyherald.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,youfixcars.com,788-200-4140,1,1,Remarketing, --
Kalea Bay,ibtimes.com,788-200-4140,2,5,Remarketing, --
Kalea Bay,thrivinglifestylez.com,788-200-4140,0,9,Remarketing, --
Kalea Bay,cnet.com,788-200-4140,2,30,Remarketing, --
Kalea Bay,temptalia.com,788-200-4140,0,7,Remarketing, --
Kalea Bay,about.com,788-200-4140,2,158,Remarketing, --
Kalea Bay,slickamericans.com,788-200-4140,0,28,Remarketing, --
Kalea Bay,youtube.com,788-200-4140,0,33,Remarketing, --
